,datetime,PM10,PM2_5,NITROGEN_DIOXIDE,SULPHUR_DIOXIDE,OZONE,CARBON_MONOXIDE,T2M,RH2M,WS2M,WD2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN
206,2022-10-09 14:00:00+00:00,34.9,23.7,49.2,42.8,29.0,654.0,24.68,96.69,2.74,133.7,19.56,0.0
207,2022-10-09 15:00:00+00:00,36.7,25.0,52.2,43.2,19.0,781.0,24.57,96.23,3.54,148.1,16.46,0.0
208,2022-10-09 16:00:00+00:00,37.8,25.9,54.4,44.2,15.0,799.0,24.44,96.22,4.46,158.7,10.18,0.0
209,2022-10-09 17:00:00+00:00,38.2,26.0,56.4,45.4,12.0,777.0,24.26,96.22,4.48,165.0,10.19,0.0
210,2022-10-09 18:00:00+00:00,36.0,24.3,56.2,46.0,12.0,720.0,24.03,96.39,4.49,169.6,45.44,0.0
211,2022-10-09 19:00:00+00:00,33.6,22.8,52.2,44.6,15.0,655.0,23.78,96.6,3.87,172.7,97.27,0.0
212,2022-10-09 20:00:00+00:00,29.5,20.0,45.9,42.3,20.0,570.0,23.48,96.75,3.48,180.3,96.45,0.0
213,2022-10-09 21:00:00+00:00,27.8,18.8,37.8,39.6,27.0,475.0,23.12,96.89,2.74,186.7,80.28,0.0
214,2022-10-09 22:00:00+00:00,27.4,18.5,32.3,38.4,31.0,430.0,22.78,97.16,2.05,192.1,63.32,0.0
215,2022-10-09 23:00:00+00:00,26.9,18.1,27.1,37.5,34.0,398.0,22.42,97.66,1.34,196.0,46.0,0.0
216,2022-10-10 00:00:00+00:00,25.7,16.6,17.9,35.3,42.0,333.0,22.13,98.29,0.93,190.6,34.31,0.0
217,2022-10-10 01:00:00+00:00,26.5,17.3,22.7,36.5,38.0,391.0,22.65,96.78,1.14,171.4,30.59,19.33
218,2022-10-10 02:00:00+00:00,29.2,18.9,29.5,38.2,32.0,472.0,23.88,93.28,1.9,152.8,28.16,73.7
219,2022-10-10 03:00:00+00:00,28.9,18.3,36.5,41.0,29.0,549.0,25.39,88.86,2.38,142.8,13.15,134.35
220,2022-10-10 04:00:00+00:00,29.2,18.2,37.4,44.0,33.0,548.0,26.93,82.22,2.76,140.4,13.62,220.35
221,2022-10-10 05:00:00+00:00,32.2,20.0,36.3,47.6,40.0,519.0,27.94,77.56,2.86,133.6,15.01,286.95
222,2022-10-10 06:00:00+00:00,36.2,22.5,35.0,50.9,52.0,484.0,28.43,74.77,2.84,125.7,12.22,231.02
223,2022-10-10 07:00:00+00:00,43.5,27.9,34.0,51.4,63.0,472.0,28.8,73.27,3.01,115.2,8.02,209.15
224,2022-10-10 08:00:00+00:00,45.2,29.3,33.2,50.8,76.0,464.0,28.33,75.04,3.34,106.4,6.38,146.35
225,2022-10-10 09:00:00+00:00,44.1,28.6,36.2,49.3,83.0,487.0,27.6,78.15,3.56,100.7,5.96,164.45
226,2022-10-10 10:00:00+00:00,46.0,29.7,45.2,46.5,75.0,476.0,26.74,81.74,3.53,95.9,5.81,92.78
227,2022-10-10 11:00:00+00:00,46.6,30.3,57.6,42.8,59.0,471.0,25.67,86.67,3.08,90.6,3.09,34.45
228,2022-10-10 12:00:00+00:00,53.6,35.0,73.7,55.5,58.0,801.0,24.38,92.53,2.19,83.2,2.21,2.67
229,2022-10-10 13:00:00+00:00,89.4,60.1,81.1,64.8,44.0,1464.0,23.48,94.99,1.86,78.5,3.32,0.0
230,2022-10-10 14:00:00+00:00,122.5,83.4,91.6,78.0,25.0,2404.0,22.85,95.95,1.48,74.3,3.32,0.0
231,2022-10-10 15:00:00+00:00,125.3,85.7,101.8,89.8,4.0,3318.0,22.33,96.46,1.21,72.8,1.88,0.0
232,2022-10-10 16:00:00+00:00,116.4,80.1,103.2,89.8,0.0,3446.0,21.92,96.79,1.08,76.1,1.28,0.0
233,2022-10-10 17:00:00+00:00,115.7,79.6,101.6,85.3,0.0,3294.0,21.57,97.22,1.0,79.6,1.57,0.0
234,2022-10-10 18:00:00+00:00,114.3,78.9,96.6,74.9,1.0,2874.0,21.31,97.68,0.9,81.7,1.85,0.0
235,2022-10-10 19:00:00+00:00,84.8,58.3,90.9,62.4,5.0,2382.0,21.18,97.92,0.79,82.0,1.95,0.0
236,2022-10-10 20:00:00+00:00,65.4,44.9,83.6,46.5,11.0,1741.0,21.04,98.21,0.71,77.7,1.9,0.0
237,2022-10-10 21:00:00+00:00,55.3,38.1,73.1,31.0,20.0,1040.0,20.9,98.39,0.66,75.1,1.26,0.0
238,2022-10-10 22:00:00+00:00,43.7,30.2,64.3,28.3,25.0,783.0,20.79,98.58,0.64,75.5,0.61,0.0
239,2022-10-10 23:00:00+00:00,34.1,23.3,54.9,30.1,31.0,658.0,20.64,98.54,0.64,75.5,0.29,0.0
240,2022-10-11 00:00:00+00:00,41.2,28.5,39.5,36.2,46.0,594.0,20.83,96.95,0.6,67.3,0.2,0.0
241,2022-10-11 01:00:00+00:00,34.8,24.0,39.5,38.3,46.0,605.0,21.57,94.9,0.32,51.3,0.26,33.38
242,2022-10-11 02:00:00+00:00,32.5,22.5,39.5,41.3,47.0,620.0,23.65,87.74,0.42,257.6,0.98,98.97
243,2022-10-11 03:00:00+00:00,27.9,19.2,38.0,44.0,53.0,620.0,25.73,79.94,1.06,266.2,19.67,187.45
244,2022-10-11 04:00:00+00:00,26.3,18.0,34.5,44.0,63.0,588.0,27.22,73.79,1.27,284.1,23.77,309.77
245,2022-10-11 05:00:00+00:00,27.0,18.5,29.7,42.8,77.0,540.0,28.24,69.23,1.3,289.8,13.01,475.58
246,2022-10-11 06:00:00+00:00,30.5,21.0,24.9,41.7,95.0,488.0,28.84,66.6,1.19,287.1,13.6,575.83
247,2022-10-11 07:00:00+00:00,33.4,23.1,22.2,41.0,110.0,456.0,29.13,65.4,1.11,281.4,18.36,602.58
248,2022-10-11 08:00:00+00:00,38.9,26.8,20.4,40.5,125.0,431.0,29.28,64.74,1.1,278.9,20.39,555.95
249,2022-10-11 09:00:00+00:00,41.4,28.5,25.4,43.0,132.0,471.0,29.19,64.46,0.99,284.6,13.99,411.08
250,2022-10-11 10:00:00+00:00,45.9,31.4,40.9,50.5,119.0,599.0,28.83,65.17,0.82,305.6,6.43,239.07
251,2022-10-11 11:00:00+00:00,50.5,34.6,62.8,60.8,96.0,784.0,28.24,69.06,0.59,334.7,6.11,92.88
252,2022-10-11 12:00:00+00:00,60.5,41.8,79.1,76.2,89.0,772.0,27.01,73.5,0.45,5.1,2.96,4.12
253,2022-10-11 13:00:00+00:00,91.3,63.3,80.8,70.6,78.0,983.0,26.08,75.21,0.56,44.3,1.21,0.0
254,2022-10-11 14:00:00+00:00,91.3,63.6,83.2,62.5,63.0,1281.0,25.15,79.34,0.69,66.8,1.1,0.0
255,2022-10-11 15:00:00+00:00,72.9,50.4,84.6,53.3,44.0,1562.0,24.41,82.31,0.73,73.3,1.75,0.0
256,2022-10-11 16:00:00+00:00,58.0,40.0,82.1,47.8,35.0,1545.0,23.95,83.33,0.74,71.8,4.62,0.0
257,2022-10-11 17:00:00+00:00,55.9,38.9,77.8,43.2,28.0,1422.0,23.57,84.4,0.71,66.7,6.78,0.0
258,2022-10-11 18:00:00+00:00,68.5,47.8,74.9,44.6,20.0,1343.0,23.14,85.01,0.71,57.7,13.03,0.0
259,2022-10-11 19:00:00+00:00,85.7,59.8,78.1,58.1,13.0,1475.0,22.61,86.75,0.72,47.2,16.49,0.0
260,2022-10-11 20:00:00+00:00,105.0,73.3,83.8,78.2,7.0,1691.0,22.02,89.02,0.74,36.3,17.96,0.0
261,2022-10-11 21:00:00+00:00,122.0,85.2,88.2,95.0,1.0,1918.0,21.58,90.41,0.73,31.5,17.25,0.0
262,2022-10-11 22:00:00+00:00,133.6,93.1,85.7,88.9,0.0,1980.0,21.19,91.55,0.71,28.7,11.22,0.0
263,2022-10-11 23:00:00+00:00,136.4,95.2,80.3,73.9,0.0,1991.0,20.77,93.34,0.69,26.6,5.34,0.0
264,2022-10-12 00:00:00+00:00,94.5,66.1,53.2,35.8,16.0,1145.0,20.35,95.45,0.68,30.0,4.95,0.0
265,2022-10-12 01:00:00+00:00,88.0,61.5,57.4,36.0,19.0,1193.0,20.78,95.62,0.75,41.8,3.72,61.55
266,2022-10-12 02:00:00+00:00,80.8,56.3,63.2,36.2,23.0,1258.0,22.03,92.09,0.97,63.2,10.13,189.73
267,2022-10-12 03:00:00+00:00,77.3,53.9,64.6,38.5,38.0,1243.0,24.83,78.48,0.47,77.7,0.0,320.52
268,2022-10-12 04:00:00+00:00,66.1,45.8,55.5,44.1,61.0,1065.0,26.49,70.46,0.09,96.3,0.0,551.53
269,2022-10-12 05:00:00+00:00,56.5,38.3,41.2,51.5,91.0,801.0,28.03,60.61,0.15,270.0,0.0,708.58
270,2022-10-12 06:00:00+00:00,51.1,34.1,25.6,57.7,126.0,518.0,29.07,55.36,0.53,281.9,0.0,755.4
271,2022-10-12 07:00:00+00:00,50.2,33.5,19.4,55.5,145.0,425.0,29.53,54.05,1.1,290.3,0.0,688.88
272,2022-10-12 08:00:00+00:00,50.4,33.6,15.8,50.1,160.0,390.0,29.57,54.7,1.58,296.7,0.0,620.92
273,2022-10-12 09:00:00+00:00,51.1,34.0,20.7,44.5,162.0,444.0,29.28,56.69,1.91,305.9,0.0,483.75
274,2022-10-12 10:00:00+00:00,52.3,34.6,37.0,44.0,140.0,546.0,28.74,59.56,1.94,314.4,0.0,293.92
275,2022-10-12 11:00:00+00:00,55.5,36.7,60.8,45.1,103.0,709.0,27.36,66.16,1.86,321.1,0.0,104.15
276,2022-10-12 12:00:00+00:00,57.6,38.9,73.8,38.1,63.0,870.0,24.47,83.54,1.21,325.8,0.0,4.07
277,2022-10-12 13:00:00+00:00,72.9,49.4,75.9,41.7,53.0,1183.0,23.12,85.98,1.33,328.2,0.0,0.0
278,2022-10-12 14:00:00+00:00,79.6,53.9,79.1,46.8,39.0,1631.0,22.46,87.6,1.44,329.2,0.0,0.0
279,2022-10-12 15:00:00+00:00,90.1,61.2,82.1,54.1,22.0,2178.0,21.84,89.16,1.46,328.2,0.0,0.0
280,2022-10-12 16:00:00+00:00,106.4,72.2,82.8,59.7,13.0,2495.0,21.22,90.6,1.41,325.4,0.0,0.0
281,2022-10-12 17:00:00+00:00,119.7,80.8,82.5,65.6,6.0,2772.0,20.63,91.45,1.3,322.2,0.0,0.0
282,2022-10-12 18:00:00+00:00,123.4,83.1,80.8,71.0,0.0,2943.0,20.09,91.83,1.18,319.5,0.0,0.0
283,2022-10-12 19:00:00+00:00,123.4,82.7,77.9,71.4,0.0,2808.0,19.61,92.0,1.08,317.6,0.0,0.0
284,2022-10-12 20:00:00+00:00,122.0,81.3,74.0,69.8,0.0,2517.0,19.21,91.99,1.01,315.4,0.0,0.0
285,2022-10-12 21:00:00+00:00,124.8,82.4,69.8,69.3,0.0,2196.0,18.87,91.87,0.98,313.3,0.0,0.0
286,2022-10-12 22:00:00+00:00,129.5,85.0,66.1,73.1,0.0,2107.0,18.62,91.64,0.96,312.5,0.0,0.0
287,2022-10-12 23:00:00+00:00,132.7,87.5,62.7,78.4,0.0,2081.0,18.45,91.77,0.96,312.9,0.0,0.0
288,2022-10-13 00:00:00+00:00,97.1,65.2,75.2,55.0,8.0,1229.0,18.28,92.12,0.95,314.1,0.0,0.0
289,2022-10-13 01:00:00+00:00,99.0,67.3,76.8,53.0,11.0,1319.0,18.7,93.27,0.81,314.0,0.0,75.95
290,2022-10-13 02:00:00+00:00,105.0,71.9,78.9,50.1,17.0,1442.0,20.67,86.07,1.52,310.7,0.0,269.15
291,2022-10-13 03:00:00+00:00,99.7,68.7,76.1,49.2,32.0,1469.0,22.46,83.23,1.26,295.3,0.0,471.9
292,2022-10-13 04:00:00+00:00,85.9,59.4,65.4,54.4,56.0,1265.0,26.04,65.22,1.45,300.3,0.0,640.5
293,2022-10-13 05:00:00+00:00,76.4,52.7,50.0,62.3,86.0,945.0,27.59,59.78,1.79,300.9,0.0,750.5
294,2022-10-13 06:00:00+00:00,70.1,48.2,32.9,67.5,121.0,590.0,28.4,57.85,2.22,301.0,0.0,759.95
295,2022-10-13 07:00:00+00:00,65.9,45.2,24.5,61.5,139.0,457.0,28.86,56.87,2.66,304.1,0.0,732.15
296,2022-10-13 08:00:00+00:00,62.6,42.6,18.5,50.7,152.0,386.0,28.96,57.0,3.01,309.3,0.0,636.75
297,2022-10-13 09:00:00+00:00,59.8,40.3,20.5,39.7,152.0,415.0,28.81,57.1,3.11,314.5,0.0,481.83
298,2022-10-13 10:00:00+00:00,57.4,38.3,35.4,37.8,129.0,516.0,27.93,61.69,2.79,318.9,0.0,290.2
299,2022-10-13 11:00:00+00:00,59.5,39.6,58.2,38.7,93.0,693.0,26.24,73.1,2.06,321.5,0.0,102.5
300,2022-10-13 12:00:00+00:00,70.8,46.6,69.0,37.0,55.0,877.0,23.54,85.74,1.29,322.9,0.0,3.55
301,2022-10-13 13:00:00+00:00,85.7,56.6,73.0,39.9,45.0,1152.0,22.35,87.91,1.27,323.3,0.0,0.0
302,2022-10-13 14:00:00+00:00,93.8,61.9,78.7,43.9,30.0,1540.0,21.79,89.17,1.21,322.8,0.0,0.0
303,2022-10-13 15:00:00+00:00,97.3,63.6,84.1,47.4,14.0,1898.0,21.29,89.81,1.15,321.3,0.0,0.0
304,2022-10-13 16:00:00+00:00,99.2,64.3,84.9,46.9,9.0,1896.0,20.83,90.18,1.14,320.0,0.0,0.0
305,2022-10-13 17:00:00+00:00,98.3,63.1,84.2,44.8,8.0,1759.0,20.39,90.3,1.13,317.5,0.0,0.0
306,2022-10-13 18:00:00+00:00,94.5,60.3,80.6,41.9,8.0,1533.0,19.92,90.61,1.12,315.4,0.0,0.0
307,2022-10-13 19:00:00+00:00,91.0,58.0,75.2,39.8,10.0,1361.0,19.42,91.03,1.13,315.0,0.0,0.0
308,2022-10-13 20:00:00+00:00,90.8,58.0,67.8,37.7,13.0,1164.0,18.9,91.51,1.15,316.8,0.0,0.0
309,2022-10-13 21:00:00+00:00,94.1,60.8,59.8,36.5,17.0,984.0,18.37,92.0,1.18,320.5,0.0,0.0
310,2022-10-13 22:00:00+00:00,99.7,65.2,56.0,38.3,18.0,949.0,17.87,92.48,1.19,323.5,0.0,0.0
311,2022-10-13 23:00:00+00:00,106.4,70.1,53.6,41.6,18.0,973.0,17.39,93.13,1.16,325.5,0.0,0.0
312,2022-10-14 00:00:00+00:00,88.7,60.1,43.5,37.0,33.0,726.0,16.97,94.21,1.12,327.0,0.0,0.0
313,2022-10-14 01:00:00+00:00,94.3,64.3,47.3,36.6,34.0,883.0,17.52,93.9,1.08,326.8,0.0,70.85
314,2022-10-14 02:00:00+00:00,102.2,70.1,52.7,36.2,35.0,1102.0,19.86,85.02,2.03,323.4,0.0,259.5
315,2022-10-14 03:00:00+00:00,101.3,69.2,55.0,36.4,47.0,1249.0,21.63,82.39,1.65,313.3,0.0,462.52
316,2022-10-14 04:00:00+00:00,95.7,65.0,49.0,38.3,70.0,1114.0,24.73,72.78,1.7,314.0,0.0,630.83
317,2022-10-14 05:00:00+00:00,85.4,57.4,38.8,41.2,101.0,853.0,27.32,57.49,2.36,324.3,0.0,743.45
318,2022-10-14 06:00:00+00:00,77.8,51.6,27.2,42.3,136.0,557.0,28.1,54.95,2.58,319.1,0.0,742.83
319,2022-10-14 07:00:00+00:00,72.6,47.5,20.6,38.2,153.0,437.0,28.44,54.19,2.88,316.0,0.0,715.05
320,2022-10-14 08:00:00+00:00,69.6,44.6,15.1,31.9,166.0,361.0,28.6,54.01,3.1,315.9,0.0,618.67
321,2022-10-14 09:00:00+00:00,68.7,43.1,18.0,26.6,164.0,403.0,28.39,53.63,3.09,318.0,0.0,465.42
322,2022-10-14 10:00:00+00:00,68.9,42.6,34.5,28.1,140.0,570.0,27.5,58.72,2.6,321.2,0.0,275.15
323,2022-10-14 11:00:00+00:00,79.2,50.2,59.0,32.3,101.0,835.0,25.79,70.15,1.93,325.2,0.0,95.18
324,2022-10-14 12:00:00+00:00,88.5,57.2,79.8,47.1,55.0,1048.0,22.9,83.87,1.17,330.8,0.0,3.05
325,2022-10-14 13:00:00+00:00,107.8,69.6,82.7,54.0,45.0,1407.0,21.74,85.12,1.17,335.2,0.0,0.0
326,2022-10-14 14:00:00+00:00,119.2,77.1,86.8,63.6,32.0,1913.0,21.2,85.77,1.14,337.3,0.0,0.0
327,2022-10-14 15:00:00+00:00,125.7,80.6,88.1,71.2,19.0,2340.0,20.75,86.03,1.1,335.8,0.0,0.0
328,2022-10-14 16:00:00+00:00,125.3,79.6,82.8,68.2,18.0,2245.0,20.34,86.28,1.08,330.6,0.0,0.0
329,2022-10-14 17:00:00+00:00,120.6,76.4,74.3,60.8,22.0,1939.0,19.99,86.34,1.07,323.8,0.0,0.0
330,2022-10-14 18:00:00+00:00,114.3,72.2,63.2,50.7,28.0,1522.0,19.61,86.87,1.05,316.2,0.0,0.0
331,2022-10-14 19:00:00+00:00,108.5,68.9,56.8,44.8,31.0,1289.0,19.19,87.83,1.03,308.3,0.0,0.0
332,2022-10-14 20:00:00+00:00,104.1,66.6,50.8,39.1,34.0,1064.0,18.74,89.16,1.01,300.9,0.0,0.0
333,2022-10-14 21:00:00+00:00,102.2,66.4,44.8,34.0,37.0,858.0,18.29,90.57,1.0,295.5,0.0,0.0
334,2022-10-14 22:00:00+00:00,102.4,67.3,41.5,33.5,37.0,797.0,17.88,91.63,0.98,292.1,0.0,0.0
335,2022-10-14 23:00:00+00:00,105.2,70.1,39.2,35.1,35.0,801.0,17.52,92.26,0.98,291.6,0.0,0.0
336,2022-10-15 00:00:00+00:00,100.6,68.0,40.3,35.2,40.0,777.0,17.2,92.43,0.97,291.8,0.0,0.0
337,2022-10-15 01:00:00+00:00,104.8,71.2,45.5,34.8,39.0,958.0,17.64,92.5,0.88,291.9,0.0,70.95
338,2022-10-15 02:00:00+00:00,112.5,77.1,52.7,34.2,38.0,1211.0,20.03,83.12,1.63,291.2,0.0,259.95
339,2022-10-15 03:00:00+00:00,115.5,79.2,56.9,34.8,50.0,1387.0,21.65,79.68,1.31,287.3,0.0,463.8
340,2022-10-15 04:00:00+00:00,108.3,73.8,51.2,37.5,79.0,1246.0,24.92,68.67,0.98,307.1,0.0,631.85
341,2022-10-15 05:00:00+00:00,103.1,69.8,40.8,41.2,118.0,965.0,27.59,55.85,1.4,340.8,0.0,744.05
342,2022-10-15 06:00:00+00:00,95.0,64.0,28.6,44.0,160.0,641.0,28.48,53.73,1.39,342.4,0.0,734.42
343,2022-10-15 07:00:00+00:00,87.8,58.7,21.0,40.8,177.0,491.0,28.97,52.81,1.42,336.9,0.0,703.05
344,2022-10-15 08:00:00+00:00,82.7,54.7,14.3,35.3,186.0,381.0,29.1,52.91,1.56,333.8,0.0,607.2
345,2022-10-15 09:00:00+00:00,79.2,51.9,18.9,33.2,179.0,438.0,29.02,53.98,1.58,331.7,0.0,452.62
346,2022-10-15 10:00:00+00:00,78.2,50.6,41.7,38.1,151.0,639.0,28.8,55.22,1.35,332.1,0.0,263.55
347,2022-10-15 11:00:00+00:00,88.0,57.5,75.3,46.8,109.0,968.0,27.52,61.7,1.2,334.9,0.0,96.82
348,2022-10-15 12:00:00+00:00,128.1,85.4,115.2,66.2,58.0,1794.0,25.19,70.96,0.94,341.4,0.0,0.0
349,2022-10-15 13:00:00+00:00,169.5,114.1,134.4,90.1,34.0,2888.0,24.48,66.91,1.02,348.1,0.0,0.0
350,2022-10-15 14:00:00+00:00,210.5,143.0,148.9,119.9,16.0,4278.0,24.27,64.65,0.97,353.5,0.0,0.0
351,2022-10-15 15:00:00+00:00,250.5,170.9,159.2,157.1,0.0,6050.0,23.96,63.43,0.83,359.3,0.0,0.0
352,2022-10-15 16:00:00+00:00,288.7,197.4,157.7,182.0,0.0,7254.0,23.42,64.08,0.68,5.9,0.0,0.0
353,2022-10-15 17:00:00+00:00,322.2,220.3,149.6,205.4,0.0,8405.0,23.28,62.59,0.65,15.1,0.0,0.0
354,2022-10-15 18:00:00+00:00,341.8,234.2,137.1,220.9,0.0,9334.0,22.77,63.36,0.64,28.2,0.0,0.0
355,2022-10-15 19:00:00+00:00,348.3,238.0,128.5,212.6,0.0,9303.0,21.9,66.57,0.66,44.4,0.0,0.0
356,2022-10-15 20:00:00+00:00,339.0,231.4,119.2,192.3,0.0,8820.0,20.65,72.19,0.69,57.5,0.0,0.0
357,2022-10-15 21:00:00+00:00,314.8,214.2,107.8,164.5,0.0,7928.0,19.87,75.55,0.74,58.2,0.0,0.0
358,2022-10-15 22:00:00+00:00,282.2,191.4,97.7,148.6,0.0,7077.0,19.21,78.72,0.73,52.2,0.0,0.0
359,2022-10-15 23:00:00+00:00,260.8,176.0,87.4,133.1,0.0,6053.0,18.74,81.09,0.69,46.8,0.0,0.0
360,2022-10-16 00:00:00+00:00,223.5,148.1,114.7,100.9,5.0,3509.0,18.41,83.05,0.61,38.4,0.0,0.0
361,2022-10-16 01:00:00+00:00,215.6,142.5,124.4,95.4,5.0,3575.0,18.54,84.27,0.54,26.6,0.0,65.53
362,2022-10-16 02:00:00+00:00,222.1,147.1,137.8,87.6,5.0,3658.0,20.01,82.73,0.61,10.4,0.0,249.32
363,2022-10-16 03:00:00+00:00,215.1,143.9,140.8,78.6,22.0,3446.0,21.75,79.02,0.4,355.7,0.0,449.33
364,2022-10-16 04:00:00+00:00,163.9,107.8,118.7,74.9,59.0,2772.0,25.85,60.55,0.11,236.3,0.0,615.45
365,2022-10-16 05:00:00+00:00,129.5,84.3,83.9,72.7,109.0,1824.0,28.46,49.33,0.43,217.4,0.0,724.0
366,2022-10-16 06:00:00+00:00,115.9,76.4,45.9,69.2,165.0,832.0,29.42,46.76,0.63,239.3,0.0,708.03
367,2022-10-16 07:00:00+00:00,108.5,71.9,31.5,64.2,191.0,556.0,29.95,45.77,0.78,264.1,0.0,683.4
368,2022-10-16 08:00:00+00:00,103.4,68.9,23.8,58.3,209.0,510.0,30.13,45.66,0.96,288.2,0.0,580.28
369,2022-10-16 09:00:00+00:00,99.7,66.6,30.5,55.1,209.0,667.0,30.01,46.43,1.01,304.9,0.0,425.45
370,2022-10-16 10:00:00+00:00,99.4,66.6,56.8,57.5,180.0,873.0,29.92,46.18,0.91,316.8,0.0,244.5
371,2022-10-16 11:00:00+00:00,113.4,76.6,96.1,63.0,133.0,1202.0,28.53,52.89,0.91,322.6,0.0,87.15
372,2022-10-16 12:00:00+00:00,143.9,98.3,135.1,67.8,62.0,1805.0,26.51,58.99,0.81,333.8,0.0,0.0
373,2022-10-16 13:00:00+00:00,172.8,118.3,142.8,80.9,48.0,2492.0,25.51,57.72,0.91,343.4,0.0,0.0
374,2022-10-16 14:00:00+00:00,201.2,138.3,153.5,99.4,28.0,3469.0,24.73,59.14,0.94,353.9,0.0,0.0
375,2022-10-16 15:00:00+00:00,221.2,151.8,159.2,118.8,7.0,4524.0,24.02,60.42,0.93,1.8,0.0,0.0
376,2022-10-16 16:00:00+00:00,232.4,159.7,150.2,125.1,3.0,4918.0,23.32,62.04,0.82,4.9,0.0,0.0
377,2022-10-16 17:00:00+00:00,236.1,162.5,134.3,127.1,4.0,5113.0,22.93,62.17,0.65,6.1,0.0,0.0
378,2022-10-16 18:00:00+00:00,229.1,157.9,112.4,121.9,8.0,4973.0,22.69,61.31,0.43,357.3,0.0,0.0
379,2022-10-16 19:00:00+00:00,207.7,142.5,98.4,108.1,13.0,4377.0,22.1,63.72,0.25,291.4,0.0,0.0
380,2022-10-16 20:00:00+00:00,183.0,125.7,84.4,88.1,19.0,3473.0,21.05,67.93,0.51,241.9,0.0,0.0
381,2022-10-16 21:00:00+00:00,171.8,117.8,69.3,68.4,25.0,2502.0,19.91,73.49,0.75,240.4,0.0,0.0
382,2022-10-16 22:00:00+00:00,170.4,116.6,59.7,67.8,25.0,2229.0,19.03,77.49,0.89,245.4,0.0,0.0
383,2022-10-16 23:00:00+00:00,173.2,118.5,52.0,73.6,23.0,2165.0,18.41,80.06,0.94,253.9,0.0,0.0
384,2022-10-17 00:00:00+00:00,177.0,120.6,76.3,80.9,26.0,1934.0,18.04,81.15,0.92,266.9,0.0,0.0
385,2022-10-17 01:00:00+00:00,186.7,127.6,88.7,74.6,24.0,2167.0,18.02,84.2,0.8,283.0,0.0,65.07
386,2022-10-17 02:00:00+00:00,201.2,138.3,105.9,65.5,23.0,2490.0,19.87,80.68,1.08,305.2,0.0,249.82
387,2022-10-17 03:00:00+00:00,186.3,128.1,115.0,56.8,36.0,2618.0,21.41,76.04,1.04,321.3,0.0,451.25
388,2022-10-17 04:00:00+00:00,158.8,109.0,98.8,56.9,70.0,2212.0,24.27,67.04,0.81,321.0,0.0,618.35
389,2022-10-17 05:00:00+00:00,136.0,92.7,70.6,60.1,117.0,1547.0,27.47,52.52,0.95,305.5,0.0,729.58
390,2022-10-17 06:00:00+00:00,122.0,83.1,38.9,61.8,169.0,822.0,28.68,49.38,1.24,299.1,0.0,727.38
391,2022-10-17 07:00:00+00:00,111.5,76.1,25.2,56.3,192.0,590.0,29.16,49.13,1.6,299.6,0.0,701.03
392,2022-10-17 08:00:00+00:00,105.5,71.9,16.2,48.2,207.0,500.0,29.21,50.53,1.9,303.2,0.0,604.88
393,2022-10-17 09:00:00+00:00,102.2,69.8,21.9,42.1,202.0,594.0,29.12,50.41,2.01,308.5,0.0,451.58
394,2022-10-17 10:00:00+00:00,100.8,68.9,49.8,44.7,168.0,814.0,28.31,54.8,1.74,313.6,0.0,262.58
395,2022-10-17 11:00:00+00:00,110.1,75.7,91.7,51.0,114.0,1169.0,26.26,69.6,1.32,318.1,0.0,95.12
396,2022-10-17 12:00:00+00:00,143.9,99.2,113.2,54.8,65.0,1688.0,23.33,78.29,1.08,327.5,0.0,0.0
397,2022-10-17 13:00:00+00:00,173.2,119.7,119.7,64.1,51.0,2327.0,22.29,77.45,1.11,335.0,0.0,0.0
398,2022-10-17 14:00:00+00:00,195.1,134.6,129.0,77.2,31.0,3232.0,22.05,74.37,1.11,341.1,0.0,0.0
399,2022-10-17 15:00:00+00:00,207.2,143.0,137.6,87.6,10.0,4093.0,22.19,68.96,1.06,344.6,0.0,0.0
400,2022-10-17 16:00:00+00:00,211.4,146.2,138.1,83.8,3.0,4170.0,22.48,63.32,0.88,346.1,0.0,0.0
401,2022-10-17 17:00:00+00:00,202.1,139.7,135.7,74.2,1.0,3961.0,22.9,57.89,0.58,345.0,0.0,0.0
402,2022-10-17 18:00:00+00:00,182.1,125.7,128.7,61.0,1.0,3495.0,23.08,54.48,0.18,326.3,0.0,0.0
403,2022-10-17 19:00:00+00:00,159.3,109.7,119.8,52.2,3.0,3002.0,22.41,56.15,0.38,195.1,0.0,0.0
404,2022-10-17 20:00:00+00:00,145.8,99.9,108.1,43.3,8.0,2381.0,21.06,61.34,0.7,195.8,0.0,0.0
405,2022-10-17 21:00:00+00:00,139.7,95.9,94.2,37.0,13.0,1751.0,19.93,66.36,0.93,202.1,0.0,0.0
406,2022-10-17 22:00:00+00:00,140.6,96.4,86.4,40.8,15.0,1595.0,18.93,70.98,1.02,211.4,0.0,0.0
407,2022-10-17 23:00:00+00:00,148.5,101.5,79.9,49.5,16.0,1603.0,18.23,73.94,1.02,223.4,0.0,0.0
408,2022-10-18 00:00:00+00:00,183.9,126.7,87.3,63.0,14.0,1917.0,17.88,74.92,0.96,239.1,0.0,0.0
409,2022-10-18 01:00:00+00:00,189.5,130.9,92.2,55.2,14.0,2053.0,17.95,76.39,0.82,256.6,0.0,63.9
410,2022-10-18 02:00:00+00:00,197.9,136.9,98.9,44.2,15.0,2241.0,19.7,76.79,0.72,274.8,0.0,246.8
